/home/pasquale/anaconda3/lib/python3.6/importlib/_bootstrap.py:219: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
/home/pasquale/anaconda3/lib/python3.6/site-packages/h5py/__init__.py:34: FutureWarning: Conversion of the second argument of issubdtype from `float` to `np.floating` is deprecated. In future, it will be treated as `np.float64 == np.dtype(float).type`.
  from ._conv import register_converters as _register_converters
INFO:nli-cli.py:Command line: -m cbilstm -b 32 -d 0.8 -r 300 -o adam --lr 0.001 -c 100 -e 100 --glove /home/pasquale/data/glove/glove.840B.300d.txt --save saved/snli/cbilstm/1/cbilstm
INFO:nli-cli.py:Reading corpus ..
2018-04-10 21:20:55.757135: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-04-10 21:20:55.896819: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-04-10 21:20:55.897158: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: TITAN X (Pascal) major: 6 minor: 1 memoryClockRate(GHz): 1.531
pciBusID: 0000:02:00.0
totalMemory: 11.90GiB freeMemory: 10.47GiB
2018-04-10 21:20:55.897171: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:02:00.0, compute capability: 6.1)
/home/pasquale/anaconda3/lib/python3.6/site-packages/tensorflow/python/ops/gradients_impl.py:96: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Parameters: 3066003
INFO:root:discriminator/embeddings:0 ((43156, 300)): 12946800 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Discriminator Parameters: 16012803
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Trainable Discriminator Parameters: 3066003
INFO:nli-cli.py:Epoch 1, Batch 100	Loss: 0.0329 ± 0.0020
INFO:nli-cli.py:Epoch 43, Batch 9544	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 9644	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 9744	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 9844	Loss: 0.0011 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 9944	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 10044	Loss: 0.0012 ± 0.0023
INFO:nli-cli.py:Epoch 43, Batch 10144	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 10244	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 10344	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 43, Batch 10444	Loss: 0.0014 ± 0.0020
INFO:nli-cli.py:Epoch 43, Batch 10544	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 10644	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 10744	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 10844	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 43, Batch 10944	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 11044	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 11144	Loss: 0.0015 ± 0.0030
INFO:nli-cli.py:Epoch 43, Batch 11244	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 11344	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 11444	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 11544	Loss: 0.0014 ± 0.0021
INFO:nli-cli.py:Epoch 43, Batch 11644	Loss: 0.0008 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 11744	Loss: 0.0010 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 11844	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 43, Batch 11944	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 43, Batch 12044	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 12144	Loss: 0.0015 ± 0.0021
INFO:nli-cli.py:Epoch 43, Batch 12244	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 12344	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 12444	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 43, Batch 12544	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 12644	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 12744	Loss: 0.0013 ± 0.0025
INFO:nli-cli.py:Epoch 43, Batch 12844	Loss: 0.0013 ± 0.0024
INFO:nli-cli.py:Epoch 43, Batch 12944	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 13044	Loss: 0.0015 ± 0.0025
INFO:nli-cli.py:Epoch 43, Batch 13144	Loss: 0.0011 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 13244	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 43, Batch 13344	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 13444	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 13544	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 43, Batch 13644	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 13744	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 13844	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 13944	Loss: 0.0015 ± 0.0027
INFO:nli-cli.py:Epoch 43, Batch 14044	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 14144	Loss: 0.0014 ± 0.0024
INFO:nli-cli.py:Epoch 43, Batch 14244	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 14344	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 14444	Loss: 0.0015 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 14544	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 14644	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 14744	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 14844	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 14944	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 15044	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 15144	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 43, Batch 15244	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 15344	Loss: 0.0011 ± 0.0020
INFO:nli-cli.py:Epoch 43, Batch 15444	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 43, Batch 15544	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 15644	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 43, Batch 15744	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 15844	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 43, Batch 15944	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 43, Batch 16044	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 16144	Loss: 0.0015 ± 0.0028
INFO:nli-cli.py:Epoch 43, Batch 16244	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 16344	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 16444	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 43, Batch 16544	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 16644	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 16744	Loss: 0.0011 ± 0.0025
INFO:nli-cli.py:Epoch 43, Batch 16844	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 43, Batch 16944	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 43, Batch 17044	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 43, Batch 17144	Loss: 0.0013 ± 0.0021
INFO:nli-cli.py:Epoch 43	Validation Accuracy: 0.8101 ± 0.3922, Test Accuracy: 0.7986 ± 0.4011
INFO:nli-cli.py:Epoch 44, Batch 76	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 176	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 276	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 376	Loss: 0.0008 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 476	Loss: 0.0006 ± 0.0009
INFO:nli-cli.py:Epoch 44, Batch 576	Loss: 0.0011 ± 0.0037
INFO:nli-cli.py:Epoch 44, Batch 676	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 776	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 876	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 976	Loss: 0.0006 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 1076	Loss: 0.0006 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 1176	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 1276	Loss: 0.0005 ± 0.0008
INFO:nli-cli.py:Epoch 44, Batch 1376	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 1476	Loss: 0.0008 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 1576	Loss: 0.0006 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 1676	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 1776	Loss: 0.0010 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 1876	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 1976	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 2076	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 2176	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 2276	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 2376	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 2476	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 2576	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 2676	Loss: 0.0008 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 2776	Loss: 0.0008 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 2876	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 2976	Loss: 0.0007 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 3076	Loss: 0.0006 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 3176	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 3276	Loss: 0.0006 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 3376	Loss: 0.0006 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 3476	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 3576	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 3676	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 3776	Loss: 0.0010 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 3876	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 3976	Loss: 0.0010 ± 0.0023
INFO:nli-cli.py:Epoch 44, Batch 4076	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 4176	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 4276	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 4376	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 4476	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 4576	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 4676	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 4776	Loss: 0.0011 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 4876	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 4976	Loss: 0.0014 ± 0.0021
INFO:nli-cli.py:Epoch 44, Batch 5076	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 5176	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 5276	Loss: 0.0010 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 5376	Loss: 0.0010 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 5476	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 5576	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 5676	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 5776	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 5876	Loss: 0.0006 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 5976	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 6076	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 6176	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 6276	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 6376	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 6476	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 6576	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 6676	Loss: 0.0015 ± 0.0025
INFO:nli-cli.py:Epoch 44, Batch 6776	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 6876	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 6976	Loss: 0.0008 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 7076	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 7176	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 7276	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 7376	Loss: 0.0013 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 7476	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 7576	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 7676	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 7776	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 7876	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 7976	Loss: 0.0013 ± 0.0020
INFO:nli-cli.py:Epoch 44, Batch 8076	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 8176	Loss: 0.0017 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 8276	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 8376	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 44, Batch 8476	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 8576	Loss: 0.0013 ± 0.0020
INFO:nli-cli.py:Epoch 44, Batch 8676	Loss: 0.0009 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 8776	Loss: 0.0013 ± 0.0021
INFO:nli-cli.py:Epoch 44, Batch 8876	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 8976	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 9076	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 9176	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 9276	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 9376	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 9476	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 9576	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 9676	Loss: 0.0013 ± 0.0023
INFO:nli-cli.py:Epoch 44, Batch 9776	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 9876	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 9976	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 10076	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 10176	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 10276	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 44, Batch 10376	Loss: 0.0014 ± 0.0032
INFO:nli-cli.py:Epoch 44, Batch 10476	Loss: 0.0014 ± 0.0025
INFO:nli-cli.py:Epoch 44, Batch 10576	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 44, Batch 10676	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 10776	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 10876	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 10976	Loss: 0.0009 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 11076	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 11176	Loss: 0.0013 ± 0.0020
INFO:nli-cli.py:Epoch 44, Batch 11276	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 11376	Loss: 0.0016 ± 0.0026
INFO:nli-cli.py:Epoch 44, Batch 11476	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 11576	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 11676	Loss: 0.0015 ± 0.0025
INFO:nli-cli.py:Epoch 44, Batch 11776	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 11876	Loss: 0.0012 ± 0.0020
INFO:nli-cli.py:Epoch 44, Batch 11976	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 12076	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 12176	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 12276	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 44, Batch 12376	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 12476	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 12576	Loss: 0.0014 ± 0.0023
INFO:nli-cli.py:Epoch 44, Batch 12676	Loss: 0.0010 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 12776	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 12876	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 12976	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 13076	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 13176	Loss: 0.0018 ± 0.0030
INFO:nli-cli.py:Epoch 44, Batch 13276	Loss: 0.0012 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 13376	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 13476	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 13576	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 13676	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 13776	Loss: 0.0011 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 13876	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 13976	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 14076	Loss: 0.0008 ± 0.0014
INFO:nli-cli.py:Epoch 44, Batch 14176	Loss: 0.0007 ± 0.0011
INFO:nli-cli.py:Epoch 44, Batch 14276	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 14376	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 14476	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 14576	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 14676	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 14776	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 14876	Loss: 0.0014 ± 0.0024
INFO:nli-cli.py:Epoch 44, Batch 14976	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 15076	Loss: 0.0007 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 15176	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 15276	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 15376	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 44, Batch 15476	Loss: 0.0015 ± 0.0030
INFO:nli-cli.py:Epoch 44, Batch 15576	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 15676	Loss: 0.0012 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 15776	Loss: 0.0012 ± 0.0020
INFO:nli-cli.py:Epoch 44, Batch 15876	Loss: 0.0012 ± 0.0035
INFO:nli-cli.py:Epoch 44, Batch 15976	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 44, Batch 16076	Loss: 0.0010 ± 0.0018
INFO:nli-cli.py:Epoch 44, Batch 16176	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 44, Batch 16276	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 44, Batch 16376	Loss: 0.0013 ± 0.0023
INFO:nli-cli.py:Epoch 44, Batch 16476	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 16576	Loss: 0.0012 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 16676	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 44, Batch 16776	Loss: 0.0017 ± 0.0035
INFO:nli-cli.py:Epoch 44, Batch 16876	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 44, Batch 16976	Loss: 0.0013 ± 0.0022
INFO:nli-cli.py:Epoch 44, Batch 17076	Loss: 0.0013 ± 0.0024
INFO:nli-cli.py:Epoch 44	Validation Accuracy: 0.8056 ± 0.3957, Test Accuracy: 0.7993 ± 0.4005
INFO:nli-cli.py:Epoch 45, Batch 8	Loss: 0.0008 ± 0.0010
INFO:nli-cli.py:Epoch 45, Batch 108	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 45, Batch 208	Loss: 0.0005 ± 0.0009
INFO:nli-cli.py:Epoch 45, Batch 308	Loss: 0.0007 ± 0.0013
INFO:nli-cli.py:Epoch 45, Batch 408	Loss: 0.0006 ± 0.0012
INFO:nli-cli.py:Epoch 45, Batch 508	Loss: 0.0005 ± 0.0008
INFO:nli-cli.py:Epoch 45, Batch 608	Loss: 0.0008 ± 0.0017
